Akun,Tweet,Lokasi
https://twitter.com/Sherin_Tiara,"Kepada seluruh saudaraku yang merayakan Paskah, semoga momen ini bisa jadi dorongan spirit untuk meneladani makna Paskah lebih dalam. Salam damai dan bahagia untuk panjenengan semua ujar Gubernur Jawa Tengah Pak Ganjar Pranowo 😍

Pak Ganjar memang Pemimpin yg penuh toleransi❤️ https://t.co/UbCIuqZMjY",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/33kjcyzNyl",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/gwvh6dwt9J",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/zKyzeNuaIU",
https://twitter.com/FashionIin,@sarah_enjeuLL @aniesbaswedan @ganjarpranowo Waduh...kok jadi kayak AKUN ROBOT ya ? https://t.co/kvVKo2UYaN,
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/pQWIqN1nZG",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/XJnrgnWqji",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/BedTEfXRCX",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/IqZRFWKue7",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/BCG7ZokSie",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/AuXwrK8uc7",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/uPxH2N68Jg",
https://twitter.com/AriantiGiska,"Jokowi kerap disebut mendukung agar Prabowo Subianto dan Ganjar Pranowo berpasangan pada Pilpres 2024. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo AllInPrabowo

Prabowo Semangatku
Prabowo Untuk Indonesia

@prabowo @gerindra",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/mV7xJyz0w9",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/FUG0boaF5W",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/XdNMm9Pyhf",
https://twitter.com/MakGanjarOfc,@ganjarpranowo Terimakasih pak,
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/jq4VwqN9Tz",
https://twitter.com/bpjtegal,"Sahabat #JalanCantik
Pemeliharaan Rutin Jalan dan Jembatan
BPJ Wilayah Tegal

#JatengGayeng

@ganjarpranowo @TajYasinMZ @provjateng @humasjateng @dprdjatengprov @dpubmckjateng https://t.co/0wDVFbiNDA",
https://twitter.com/SalimCipok,@Jelli_cent @ganjarpranowo Puji Tuhan 🙏,
https://twitter.com/aksara_swara,@setkabgoid @jokowi Pa @ganjarpranowo kaga ikutan?,
https://twitter.com/MakGanjarOfc,@ganjarpranowo 🥰🥰🥰,
https://twitter.com/MakGanjarOfc,@ganjarpranowo Rekomen banget ni,
https://twitter.com/Sahabatkita__,Satu kendaraan yang mengantarkan puncak kesuksesan sehat selalu pak @ganjarpranowo https://t.co/j23g2BcvLt,
https://twitter.com/GraceKeana,"Publik Harus Sadar
Tudingan Gagalnya Piala Dunia Kepada Ganjar Pranowo Salah Besar https://t.co/5L8ZVrtCdp",
https://twitter.com/DavinaDeema,"Publik Harus Sadar
Tudingan Gagalnya Piala Dunia Kepada Ganjar Pranowo Salah Besar https://t.co/6TWIAQNklP",
https://twitter.com/RizkiR4madani,@Jelli_cent @ganjarpranowo Selamat Hari Paskah Ye Jen 🙏🌹,
https://twitter.com/remi_nong,@ganjarpranowo terima kasih Bang Ganjar,
https://twitter.com/PapiAyu1,"@SolikinSutanto @ganjarpranowo Permintaanmu ga ada sanggaup mewujutkan, sekalipun km yg jadi presiden.....di singapura adzan ga pk speeker,karna di sn muslim jadi minoritas,cb di NTT jg sgt sulit bangun masjid.. Jadi intinya tdk ada pemimpin yg sempurna..",
https://twitter.com/el_Naw107,"@BangEdiii Sdh saatnya capres bicarany Gagasan utk Indonesia, mau dibawa kearah mana negara. Buzzer Gak ush jualn politik identitaslah, Radikal radikul, Intoleran..Malah bikin rakyat terbelah,buzzer tinggal yakinkn rakyat atas ide gagasan capres nya. @prabowo @aniesbaswedan @ganjarpranowo",
https://twitter.com/joeltoeng,"@geloraco @ganjarpranowo atau @puanmaharani_ri ?
Atau keduanya Capres?",
https://twitter.com/Sdgkalbar,"Assalamualaikum Warahmatullah Wabarakatuh 

*Relawan Santri Dukung Ganjar Wilayah Kalbar Silaturrahmi Kepada Tokoh Agama di Pondok Pesantren Khusnul Yaqin Wilayah Pontianak *

“SANTRI DUKUNG GANJAR""
🔥WILAYAH KALIMANTAN BARAT 🔥

#santridukungganjar #GanjarPranowo https://t.co/i9KCBnI8mp",
https://twitter.com/Kicks38578414,"@Dw99935050Dwi @aryasubrata11 @jansen_jsp @ganjarpranowo Itu mas @andimalarangeng masih dikasih pangung sama demokrat, sering jadi narasumber di tv, padahal mantan napi korupsi",
https://twitter.com/Fusianto,"Sebaiknya Presiden @jokowi minta KOALISI BESAR: @Gerindra @DPP_PKB @PartaiGolkar PAN dan PPP untuk TIDAK MENGAJAK @PDI_Perjuangan ,agar Indonesia bisa jadi TUAN RUMAH EVENT INTERNASIONAL yang akan ada ISRAEL nya tapi DIHARAMKAN partainya @ganjarpranowo itu  !",
https://twitter.com/_Umamlik,"Ngabuburitnya pak @ganjarpranowo diisi dengan berkunjung ke Panti Asuhan Rahmatan Lil Alamin 
Semarang 
Sxlgus mendoakan ibu Pendiri Panti tsb
Semoga kita diberi kesehatan dan keberkahan di Bulan Ramadhan yang penuh Berkah Ini
Amien https://t.co/2qxWT6LNWi",
https://twitter.com/SuprihastoDanar,@b4yuw @ganjarpranowo siapa ta orang nasrani itu?,
https://twitter.com/GGN_GANJAR,#ganjarpranowo #ganjarpresiden #ganjarforpresident2024 #ganjarpresiden2024 #gusgusnusantara #gusgusganjar https://t.co/9gk6HzEUaf,
https://twitter.com/dwiputera13,@ganjarpranowo Basi,
https://twitter.com/GGN_GANJAR,#ganjarpranowo #ganjarpresiden #ganjarforpresident2024 #ganjarpresiden2024 #gusgusnusantara #gusgusganjar https://t.co/ZeeyNHx6Cx,
https://twitter.com/fadhil_rohadi,@ch_chotimah2 @ganjarpranowo @erickthohir @03__nakula @FirzaHusainID @Aryprasetyo85 @denni_sauya @seruanhl @terbucinz @MARV3Louis @yarachantique Ya sama sama. Lain kali jgn diulangi..Tp jgn bharap jadi capres...,
https://twitter.com/gomos_tiop,"@__RismaWidiono_ @ganjarpranowo Emang GP siapa koq bikin statement sdh bicara dgn ET?
GP sm ET..apa hubungannya.?
Macam betoooolll aja.",
https://twitter.com/ErynaSasa,"Jokowi kerap disebut mendukung agar Prabowo Subianto dan Ganjar Pranowo berpasangan pada Pilpres 2024. capres2024 pemilu2024 dekade08 terusmajubersamaprabowo mendingprabowo AllInPrabowo

Prabowo Semangatku
Prabowo Untuk Indonesia

@prabowo @gerindra",
https://twitter.com/mbah_upi,@Tita83079013 @jokowi @ganjarpranowo Jelek dimata orang laen tetep paling bagus bagi saya,
https://twitter.com/DonyIra45939737,@Tita83079013 @PDI_Perjuangan @ganjarpranowo @PKSejahtera @MUIPusat Kita tunggu Kecaman Dari Si Junjungan nya Di Ceby dan Cebong...........Kira² brani ngak Yach Junjungan Si Cebong dan Buzzerp Mengecam Israel...🤔,
https://twitter.com/ray_sa01,"@ch_chotimah2 @ganjarpranowo @erickthohir @03__nakula @FirzaHusainID @Aryprasetyo85 @denni_sauya @seruanhl @terbucinz @MARV3Louis @yarachantique Pak @ganjarpranowo tdk salah, Sbg elemen bangsa bliau mrasa berhak utk mnyuarakan apa yg mjdi amanat konstitusi/UU
Tp ada ""savety player"", sbg ex. GABENER dia DIAM tdk brsuara apa2, pdahal jejak digitalnya bgtu intens mnghujat israel &amp; suka brsorban bndera palestine
#AnusWedus",
https://twitter.com/KaltimKarim,"KALAU CLN PRESIDEN RI 2024 ANTI ISRAEL MAAF SAJA SAYA TAK MAU DUKUNG 
@FerdinandHaean3 .@jansen_jsp .@ganjarpranowo .@aniesbaswedan .@prabowo .@AgusYudhoyono .@jokowi .@kasmidibulang76 .@ruhutsitompul",
https://twitter.com/DNahrodin,"Dari Pelalawan Riau, tetep dukung njenengan @ganjarpranowo . Tetep semangat pakD Tugiman",
https://twitter.com/jr_kw20,"Mantab ya...
Pak @ganjarpranowo memang Gubernur semua..

Shg di Paskah ini blio menyempatkan mengunjungi gereja Katolik St. Antonius Purbayan &amp; melihat persiapan Peringatan Paskah.

Wow..  akan ada sekitar 4K jemaat yg hadir.
Lancar smua ya 🙏 https://t.co/LqKen6a0g7",
https://twitter.com/langkah_nyata,#airlanggahartarto #golkarindonesia #AniesBaswedan #Capres2024 #pemilu2024 #GanjarPranowo #JUNGKOOK #AFLSwansPower https://t.co/DQHXN8wcH0,
https://twitter.com/PramestiMa,"Sayang sekali masjidnya udah MashaAllah cantik tp kesadaran masyarakat untuk membuang sampah pada tempatnya masih kurang. 
📍Masjid Sheikh Zayed
@gibran_tweet @ganjarpranowo https://t.co/Jw4lL72E9D",
https://twitter.com/_Umamlik,"Pak @ganjarpranowo berkunjung ke Gereja Katolik St Antonius Purbayan Surakarta
Sembari melihat persiapan Misa 
Semoga Paskah nanti berlangsung lancar, aman,dan damai. 
Beliau berterima kasih pada seluruh pihak yang bersama-sama mewujudkan kerukunan umat beragama di Jawa Tengah https://t.co/1lU7tG2RI9",
https://twitter.com/MuhaiminHaimin3,"@Tita83079013 @jokowi @ganjarpranowo Marketingmu bagus @Tita83079013 ,berpura"" beda haluan dengan @Miduk17 @Dennysiregar7 tp sebenarnya Kao masih menjadi penjilatnya... bohongmu terlalu mudah dipahami..",
https://twitter.com/JohnAquinoo,@Tulus_nih70 @MARQUEZ__93 @putri_Aalona @ganjarpranowo Asli ini bikin ngakak wkwkwkwkwkwkwkwkwkwk,
https://twitter.com/PemerhatiJkt,"@ch_chotimah2 Orang nanti akan berkumpul dengan golongannya. 
Yang waras akan memilih yang waras. 
Yang gemblung akan memilih yang gemblung. 
Yang khianat akan memilih penghianat juga @ganjarpranowo . 
Mbak Chusnul sudah waras dan sehat..?",
https://twitter.com/by_uAsmaradhana,"@Jelli_cent @ganjarpranowo Eh iya,, selamat paskah mbak Denok 🙏🏼 semoga kasih Tuhan slalu menyertai sekeluarga. Amin
Sehat semua, lancar rejeki dan enteng jodoh eeeh... 🤭",
https://twitter.com/_God0fDeath_,Presiden Jokowi dan Gubernur Ganjar Pranowo tetap kompak https://t.co/N0ChvdPcxu,
https://twitter.com/jr_kw20,"Anak2 Panti Asuhan Anak Seribu Pulau ini bahagia banget.

Dikunjungi Pak @ganjarpranowo &amp; dibawakan hadiah...

Kata Salah satu anak di situ, ini hadiah spesial di Jumat Agung buat kita sambil berbinar matanya.

Ikut bahagia ya lihat anak2 ini. 👍 https://t.co/XduF26I421",
https://twitter.com/ganjarterus2,"Gubernur Jawa Tengah (Jateng) Ganjar Pranowo meminta pengelola wisata mengecek semua wahana yang ada guna memastikan keamanan dan kenyamanan pengunjung saat libur Lebaran 2023.

#JUNGKOOK Pickford | Martial https://t.co/221gbOgPnm",
https://twitter.com/ganjarbaik2,"Gubernur Jawa Tengah Ganjar Pranowo meminta pengelola wisata mengecek semua wahana yang ada guna memastikan keamanan dan kenyamanan pengunjung saat libur Lebaran 2023.

#JUNGKOOK Pickford Martial https://t.co/sR07RqW8Bx",
https://twitter.com/RuangGanjar_,"Gubernur Jawa Tengah (Jateng) Ganjar Pranowo meminta pengelola wisata mengecek semua wahana yang ada guna memastikan keamanan dan kenyamanan pengunjung saat libur Lebaran 2023.

#JUNGKOOK Pickford Martial https://t.co/hIj0gOnTb1",
https://twitter.com/Sherin_Tiara,"Ada juga program lainnya yg dibuat Pak Ganjar Pranowo yaitu Tuku lemah oleh omah, membangun ribuan kilometer jalan provinsi, mewujudkan 2 ribu lebih desa mandiri energi, pembangunan ribuan embung desa, dan masih banyak lainnya.
#GanjarPranowo https://t.co/k7zxCLgvWW",
https://twitter.com/SangGuru2471,@narayanastra78 @putri_Aalona @ganjarpranowo Sayangnya pak ganjar lebih percaya mereka.,
https://twitter.com/Veelgeenoo,"@UMKMTalaga @AyamSegar3 @Manse_Mangat @jokowi @ganjarpranowo @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Makanya nambah 2-3th lagi bukan masalah kemaruk kuasa, urgensi ttg bgmn masalah bngsa harus siselesaikan, tp ya kita fahamlah, tantangannya berat, ada yg sdg ngebet pake banget ogn jd RI1😩",
https://twitter.com/wijayantogempar,@DRadjikin @Syarman59 @widarto63285827 @KPK_RI @firlibahuri @mohmahfudmd @NgkongRoses @_RiuRizkiUtomo @addiems @4Y4NKZ @03__nakula @BRidwan908 @SautSItumorangk @ganjarpranowo Mang ngomentari status yg mana nih ? Mang ada yg nyebut salah nggaknya seseorang pa ?,
https://twitter.com/Gaekkasue,@Tita83079013 @jokowi @ganjarpranowo Kalau prabowo cam mana kaka,
https://twitter.com/Suharla65,"Kepada seluruh saudaraku yang merayakan Paskah, semoga momen ini bisa jadi dorongan spirit untuk meneladani makna Paskah lebih dalam. Salam damai dan bahagia untuk panjenengan semua
@ganjarpranowo 
#GuyubRukun https://t.co/Aw9Ekl8meN",
https://twitter.com/2323Ervan,@Jelli_cent @ganjarpranowo Selamat paskah...salam toleransi 🙏,
https://twitter.com/Sudjhon,"@b4yuw @ganjarpranowo FYI : Kristen ≠ Nasrani
Nasrani adalah sebuah sekte yg berbeda dgn Kristen. https://t.co/PbNrskUd0v",
https://twitter.com/UMKMTalaga,"@Veelgeenoo @AyamSegar3 @Manse_Mangat @jokowi @ganjarpranowo @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Kagok edan
Pak @jokowi 
.
.
.
Bersihkan semua SARANG SARANG PENYAMUN 

Yang nempel di birokrasi.

Long Live ma Presiden.","Place(id='f0e3be87736a7a05', fullName='Padalarang 1, Indonesia', name='Padalarang 1', type='city', country='Indonesia', countryCode='ID')"
https://twitter.com/Sherin_Tiara,"Kemudian di bidang sosial, ada KJS, Kartu Tani yg baru2 ini mendapat penghargaan dari pusat. Keberhasilan lainnya yakni membangun RTLH hingga 1,2 juta rumah.
@ganjarpranowo
#GanjarPranowo
#GANTARI 🇮🇩 https://t.co/3gnhoIrZeR",
https://twitter.com/DRadjikin,"@wijayantogempar @Syarman59 @widarto63285827 @KPK_RI @firlibahuri @mohmahfudmd @NgkongRoses @_RiuRizkiUtomo @addiems @4Y4NKZ @03__nakula @BRidwan908 @SautSItumorangk @ganjarpranowo Kok nanyakan partai apa yg mengusungnya...! 
Yg kumaksud apa yg salahnya yg dilakukan oleh @ganjarpranowo ?",
https://twitter.com/kesittt,"Kepada seluruh saudaraku yang merayakan Paskah, semoga momen ini bisa jadi dorongan spirit untuk meneladani makna Paskah lebih dalam. Salam damai dan bahagia untuk panjenengan semua.. 

@ganjarpranowo https://t.co/RFikzNGZmt",
https://twitter.com/jpnncom,Kebersamaan Jokowi dan Ganjar di Solo jadi Sinyal Keduanya Masih Satu Suara #GanjarPranowo https://t.co/mODlxouH2c,
https://twitter.com/ganjarterus2,"Pian tak henti-hentinya berjingkrak usai mendapatkan kado dari Gubernur Jawa Tengah Ganjar Pranowo. Bocah asal Nias itu tampak senang mendapat hadiah, saat peringatan Jumat Agung dari Ganjar Pranowo.

#JUNGKOOK Pickford | Martial | https://t.co/HiprGPp1os",
https://twitter.com/ganjarbaik2,"Pian tak henti-hentinya berjingkrak usai mendapatkan kado dari Gubernur Jawa Tengah Ganjar Pranowo. Bocah asal Nias itu tampak senang mendapat hadiah, saat peringatan Jumat Agung dari Ganjar Pranowo.

#JUNGKOOK Pickford | Martial https://t.co/pUqBXF85sp",
https://twitter.com/RuangGanjar_,"Pian tak henti-hentinya berjingkrak usai mendapatkan kado dari Gubernur Jawa Tengah Ganjar Pranowo. Bocah asal Nias itu tampak senang mendapat hadiah, saat peringatan Jumat Agung dari Ganjar Pranowo.

#JUNGKOOK Pickford Martial https://t.co/9MeJLwIxOt",
https://twitter.com/Jelli_cent,"Puji Tuhan...
Pelaksanaan ibadah Paskah th ini bisa lbh terbuka..
Pandemic's end 🤩🙏

Sekitar 4K jemaat akan hadir di Peringatan Paskah di Grj Katolik St. Antonius Purbayan Surakarta ini.

Pr panitia makin semangat mempersiapkan krn dpt kunjungan dr Pak Gub @ganjarpranowo nih.😁 https://t.co/G5ELpBoeWm",
https://twitter.com/Veelgeenoo,@UMKMTalaga @AyamSegar3 @Manse_Mangat @jokowi @ganjarpranowo @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Kl gelap2an uangnya gak kelihatan berp yg bisa diambil🤣,
https://twitter.com/Tulus_nih70,@Tita83079013 @aniesbaswedan @ganjarpranowo HAI KAMPRET BURIK JANGAN SAMAKAN PAK GP DENGAN BANI KADRUN YA! Kalo emang ngk mau pilih GP biasa aja ngk perlu berlebihan jelek²in GP.,
https://twitter.com/babikampunq,"@FirzaHusainID @ganjarpranowo 2 periode berapa kali dia ke situ...?!! ,""",
https://twitter.com/Nusa1945,@__RismaWidiono_ @ganjarpranowo nanti giliran mau drawing di tolak lagi...kan jancok.,
https://twitter.com/EyakAlbusdum,@ganjarpranowo Suka suka lo pak,
https://twitter.com/ResLexan,"@pandan_wangi881 @ch_chotimah2 @ganjarpranowo @erickthohir @03__nakula @FirzaHusainID @Aryprasetyo85 @denni_sauya @seruanhl @terbucinz @MARV3Louis @yarachantique PRABOWO-ERICK jalan tengah koalisi besar. 
#ErickThohir the best best best best best",
https://twitter.com/_Umamlik,"Pak @ganjarpranowo Tinjau langsung ke Wisata Grojogan Sewu
Beliau ingin memastikan Semua sarana dan prasana Siap Dan Aman untuk menyambut Libur Lebaran
Yang diprediksi wisata ini juga akan diserbu warga jateng khususnya

Mhn maaf pak GP sybuk kerja,nanti juga pulang ke Semarang😛 https://t.co/MDPOTb8Edh",
https://twitter.com/wijayantogempar,@DRadjikin @Syarman59 @widarto63285827 @KPK_RI @firlibahuri @mohmahfudmd @NgkongRoses @_RiuRizkiUtomo @addiems @4Y4NKZ @03__nakula @BRidwan908 @SautSItumorangk @ganjarpranowo Mang Partai apa yg mau ngusung dia ?,
https://twitter.com/ResLexan,"@Sururi25 @Mar33Cj @ch_chotimah2 @ganjarpranowo @erickthohir @03__nakula @FirzaHusainID @Aryprasetyo85 @denni_sauya @seruanhl @terbucinz @MARV3Louis @yarachantique @jokowi Pekaes cs dan warga palestina akan capreskan Ganjar di Palestina, semoga, saya doakan.",
https://twitter.com/Sherin_Tiara,"Sebenarnya apa sih yang membuat Presiden Jokowi mendukung Ganjar Pranowo sbagai penurusnya? Menurutku, jawaban yang paling konkret yakni karena Ganjar bisa kerja serta bisa merangkul semua golongan masyarakat. Keberhasilannya dua periode di Jateng adalah buktinya. https://t.co/e4NOFFNIRj",
https://twitter.com/dwiputera13,@ganjarpranowo Aahh sudalahh,
https://twitter.com/Veelgeenoo,@UMKMTalaga @Manse_Mangat @jokowi @ganjarpranowo @AyamSegar3 @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Maju kena mundur kebentur🤣,
https://twitter.com/Veelgeenoo,"@AyamSegar3 @UMKMTalaga @Manse_Mangat @jokowi @ganjarpranowo @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Makanya suka gerem beliau kl pidato, arahannya, petunjuknya, isntruksinya kdg diabaikan sm yg di bawahnya, 😩",
https://twitter.com/meryjeanne2,@ganjarpranowo ❤️🇮🇩,
https://twitter.com/NgisonauSamuel,@ganjarpranowo Keren pak Ganjar,
https://twitter.com/YustinusSudi,"@ganjarpranowo Trimakasih pa Ganjar Pranowo, GBU 🙏😇",
https://twitter.com/nuruldasri,@ganjarpranowo Pak ganjar selalu berbagi kebaikan yaa luar biasa,
https://twitter.com/Veelgeenoo,"@UMKMTalaga @AyamSegar3 @Manse_Mangat @jokowi @ganjarpranowo @CahAngo45022699 @newIding30 @Maria_Dzadina @sami86pilang @OmpungGuru @rahmat_wirmrtan Pesen polosan jadi di cap di gudang bajingan, 🤣",
